연번,성별,적발횟수,나이,알콜농도,측정일시,관할경찰서
11528,남자,1,43,0.03,2020-02-11 21:00,평택경찰서
11529,남자,1,55,0.109,2020-02-11 21:02,서울동대문경찰서
11530,남자,1,50,0.097,2020-02-11 21:07,아산경찰서
11531,여자,1,62,0.162,2020-02-11 21:27,제주동부경찰서
11532,남자,1,28,0.122,2020-02-11 21:36,대전서부경찰서
11533,남자,1,38,0.112,2020-02-11 21:53,인천남동경찰서
11534,남자,1,30,0.144,2020-02-11 22:02,서울수서경찰서
11535,남자,1,48,0.304,2020-02-11 22:07,서울중랑경찰서
11536,남자,1,58,측정거부,2020-02-11 22:10,울산중부경찰서
11537,남자,1,50,0.145,2020-02-11 22:10,당진경찰서
11538,남자,1,39,0.174,2020-02-11 22:11,사천경찰서
11539,남자,1,54,0.126,2020-02-11 22:13,김해서부경찰서
11540,남자,1,34,0.099,2020-02-11 22:13,청주흥덕경찰서
11541,여자,1,52,0.167,2020-02-11 22:14,광주서부경찰서
11542,남자,1,51,0.046,2020-02-11 22:17,서울강서경찰서
11543,남자,1,35,0.078,2020-02-11 22:20,서울동작경찰서
11544,남자,1,55,측정거부,2020-02-11 22:20,순천경찰서
11545,남자,1,47,0.116,2020-02-11 22:27,여수경찰서
11546,남자,1,37,0.053,2020-02-11 22:40,음성경찰서
11547,남자,1,68,0.131,2020-02-11 22:40,논산경찰서
11548,남자,1,35,0.184,2020-02-11 22:50,아산경찰서
11549,남자,1,29,0.07,2020-02-11 22:52,평택경찰서
11550,남자,1,44,0.109,2020-02-11 22:57,평택경찰서
11551,여자,1,48,0.092,2020-02-11 23:03,천안동남경찰서
11552,남자,1,50,0.21,2020-02-11 23:08,담양경찰서
11553,남자,1,33,0.193,2020-02-11 23:10,칠곡경찰서
11554,남자,1,59,0.079,2020-02-11 23:10,포천경찰서
11555,남자,1,57,0.112,2020-02-11 23:13,순천경찰서
11556,남자,1,52,0.142,2020-02-11 23:14,광주광산경찰서
11557,남자,1,40,측정거부,2020-02-11 23:15,서울수서경찰서
11558,남자,1,50,0.172,2020-02-11 23:16,시흥경찰서
11559,여자,1,69,0.097,2020-02-11 23:18,서울송파경찰서
11560,남자,1,37,0.143,2020-02-11 23:20,서울송파경찰서
11561,남자,1,57,0.112,2020-02-11 23:23,대구수성경찰서
11562,남자,1,31,0.133,2020-02-11 23:24,진주경찰서
11563,남자,1,38,0.151,2020-02-11 23:27,안산상록경찰서
11564,남자,1,52,0.078,2020-02-11 23:30,군포경찰서
11565,남자,1,54,0.098,2020-02-11 23:30,충주경찰서
11566,남자,1,45,0.17,2020-02-11 23:34,의정부경찰서
11567,남자,1,42,0.191,2020-02-11 23:35,시흥경찰서
11568,남자,1,27,0.139,2020-02-11 23:35,포천경찰서
11569,남자,1,38,측정거부,2020-02-11 23:42,연천경찰서
11570,남자,1,38,0.174,2020-02-11 23:44,천안서북경찰서
11571,남자,1,51,0.186,2020-02-11 23:45,창원중부경찰서
11572,남자,1,30,0.116,2020-02-11 23:48,서울용산경찰서
11573,남자,1,52,0.12,2020-02-11 23:49,서울서초경찰서
11574,남자,1,33,0.12,2020-02-11 23:50,이천경찰서
11575,남자,1,36,측정거부,2020-02-11 23:50,춘천경찰서
11576,남자,1,67,0.122,2020-02-11 23:55,포항남부경찰서
11577,남자,1,56,0.165,2020-02-12 0:00,서울송파경찰서
11578,남자,1,28,0.12,2020-02-12 0:02,인천미추홀경찰서
11579,남자,1,53,0.123,2020-02-12 0:04,시흥경찰서
11580,남자,1,43,0.114,2020-02-12 0:04,일산서부경찰서
11581,남자,1,19,0.076,2020-02-12 0:06,홍천경찰서
11582,남자,1,40,0.155,2020-02-12 0:06,양산경찰서
11583,남자,1,31,0.113,2020-02-12 0:08,대구달성경찰서
11584,남자,1,21,0.182,2020-02-12 0:14,하남경찰서
11585,남자,1,31,0.18,2020-02-12 0:21,서울동작경찰서
11586,남자,1,43,0.11,2020-02-12 0:22,연천경찰서
11587,여자,1,47,0.103,2020-02-12 0:26,일산동부경찰서
11588,남자,1,62,0.124,2020-02-12 0:27,인천남동경찰서
11589,남자,1,36,0.089,2020-02-12 0:28,광주서부경찰서
11590,남자,1,54,0.161,2020-02-12 0:31,서울금천경찰서
11591,남자,1,30,0.046,2020-02-12 0:32,서울서대문경찰서
11592,남자,1,40,0.098,2020-02-12 0:32,광주서부경찰서
11593,남자,1,49,0.114,2020-02-12 0:37,포항북부경찰서
11594,여자,1,48,0.117,2020-02-12 0:39,김해서부경찰서
11595,남자,1,35,0.119,2020-02-12 0:39,고양경찰서
11596,남자,1,29,0.127,2020-02-12 0:41,부천원미경찰서
11597,남자,1,44,0.168,2020-02-12 0:41,남양주경찰서
11598,남자,1,31,0.118,2020-02-12 0:43,광주경찰서
11599,남자,1,36,0.078,2020-02-12 0:44,함안경찰서
11600,여자,1,56,0.165,2020-02-12 0:49,광주남부경찰서
11601,남자,1,26,0.158,2020-02-12 0:49,인천연수경찰서
11602,남자,1,50,0.064,2020-02-12 0:50,대구북부경찰서
11603,남자,1,43,0.191,2020-02-12 0:50,분당경찰서
11604,남자,1,43,0.175,2020-02-12 0:55,목포경찰서
11605,남자,1,35,0.142,2020-02-12 0:58,대전유성경찰서
11606,남자,1,25,0.07,2020-02-12 1:03,의정부경찰서
11607,남자,1,52,0.129,2020-02-12 1:03,파주경찰서
11608,여자,1,40,0.174,2020-02-12 1:06,화성동탄경찰서
11609,남자,1,40,0.114,2020-02-12 1:06,김해서부경찰서
11610,남자,1,47,0.119,2020-02-12 1:07,광주북부경찰서
11611,남자,1,50,측정거부,2020-02-12 1:09,화성서부경찰서
11612,남자,1,51,0.076,2020-02-12 1:12,부산동래경찰서
11613,남자,1,32,0.117,2020-02-12 1:14,고양경찰서
11614,남자,1,45,0.127,2020-02-12 1:15,양평경찰서
11615,남자,1,62,0.068,2020-02-12 1:15,구례경찰서
11616,남자,1,32,0.103,2020-02-12 1:20,인천계양경찰서
11617,남자,1,59,0.096,2020-02-12 1:27,안동경찰서
11618,남자,1,53,측정거부,2020-02-12 1:35,안산단원경찰서
11619,남자,1,34,0.186,2020-02-12 1:39,진주경찰서
11620,여자,1,38,0.047,2020-02-12 1:40,대구수성경찰서
11621,남자,1,30,0.188,2020-02-12 1:41,고양경찰서
11622,남자,1,48,0.124,2020-02-12 1:45,구미경찰서
11623,남자,1,45,0.178,2020-02-12 1:51,화성서부경찰서
11624,남자,1,40,0.187,2020-02-12 1:51,의정부경찰서
11625,남자,1,41,0.133,2020-02-12 1:54,평택경찰서
11626,남자,1,45,0.103,2020-02-12 1:56,여주경찰서
11627,남자,1,34,0.128,2020-02-12 1:56,서울용산경찰서
11628,남자,1,37,0.266,2020-02-12 2:00,광명경찰서
11629,남자,1,54,측정거부,2020-02-12 2:01,인천논현경찰서
11630,남자,1,58,0.067,2020-02-12 2:02,남양주경찰서
11631,남자,1,35,0.117,2020-02-12 2:08,화성동탄경찰서
11632,남자,1,56,0.09,2020-02-12 2:11,춘천경찰서
11633,남자,1,35,0.066,2020-02-12 2:14,아산경찰서
11634,남자,1,25,0.113,2020-02-12 2:22,마산중부경찰서
11635,남자,1,21,0.105,2020-02-12 2:25,안산단원경찰서
11636,남자,1,46,0.079,2020-02-12 2:29,대구달성경찰서
11637,남자,1,58,측정거부,2020-02-12 2:35,파주경찰서
11638,여자,1,39,0.179,2020-02-12 2:39,인천미추홀경찰서
11639,남자,1,29,0.065,2020-02-12 2:40,거제경찰서
11640,남자,1,25,0.192,2020-02-12 2:42,파주경찰서
11641,남자,1,23,0.09,2020-02-12 2:46,대전동부경찰서
11642,여자,1,21,0.063,2020-02-12 2:46,부천오정경찰서
11643,남자,1,41,0.077,2020-02-12 2:48,부천오정경찰서
11644,여자,1,40,0.129,2020-02-12 3:05,광주북부경찰서
11645,남자,1,25,0.034,2020-02-12 3:08,대구강북경찰서
11646,남자,1,53,0.091,2020-02-12 3:13,화성동탄경찰서
11647,남자,1,35,0.141,2020-02-12 3:13,양주경찰서
11648,남자,1,27,0.062,2020-02-12 3:15,부산연제경찰서
11649,남자,1,46,0.136,2020-02-12 3:30,대전둔산경찰서
11650,남자,1,49,0.073,2020-02-12 3:30,칠곡경찰서
11651,여자,1,35,0.153,2020-02-12 3:30,평택경찰서
11652,남자,1,30,0.148,2020-02-12 3:31,안양동안경찰서
11653,남자,1,34,0.107,2020-02-12 3:33,광주경찰서
11654,남자,1,33,0.115,2020-02-12 3:33,구미경찰서
11655,남자,1,38,0.156,2020-02-12 3:34,제주동부경찰서
11656,남자,1,57,0.132,2020-02-12 3:37,여수경찰서
11657,여자,1,38,0.129,2020-02-12 3:39,수원남부경찰서
11658,남자,1,35,0.138,2020-02-12 3:40,일산동부경찰서
11659,남자,1,25,0.068,2020-02-12 3:51,포항북부경찰서
11660,남자,1,36,0.099,2020-02-12 3:51,광주광산경찰서
11661,남자,1,32,0.122,2020-02-12 3:52,천안서북경찰서
11662,남자,1,27,0.109,2020-02-12 3:54,동두천경찰서
11663,남자,1,41,0.129,2020-02-12 3:56,서울강남경찰서
11664,남자,1,52,0.105,2020-02-12 3:57,안산단원경찰서
11665,남자,1,35,0.185,2020-02-12 3:58,서울강남경찰서
11666,남자,1,29,0.162,2020-02-12 3:59,청주청원경찰서
11667,남자,1,48,0.169,2020-02-12 4:03,청주청원경찰서
11668,여자,1,31,0.142,2020-02-12 4:03,서울서대문경찰서
11669,남자,1,23,0.056,2020-02-12 4:04,수원중부경찰서
11670,남자,1,60,0.085,2020-02-12 4:05,양주경찰서
11671,남자,1,59,0.11,2020-02-12 4:11,여주경찰서
11672,남자,1,23,0.062,2020-02-12 4:12,서울서대문경찰서
11673,남자,1,36,0.193,2020-02-12 4:29,용인동부경찰서
11674,남자,1,35,0.145,2020-02-12 4:42,광주북부경찰서
11675,남자,1,21,0.107,2020-02-12 4:44,서울서부경찰서
11676,남자,1,24,0.111,2020-02-12 4:46,서울서초경찰서
11677,남자,1,49,0.115,2020-02-12 4:58,김제경찰서
11678,남자,1,26,0.21,2020-02-12 5:09,고양경찰서
11679,남자,1,51,0.155,2020-02-12 5:23,일산서부경찰서
11680,남자,1,32,0.117,2020-02-12 5:26,안성경찰서
11681,여자,1,40,0.094,2020-02-12 5:27,서울은평경찰서
11682,남자,1,55,0.17,2020-02-12 5:31,천안동남경찰서
11683,남자,1,40,0.052,2020-02-12 5:40,구미경찰서
11684,남자,1,41,0.196,2020-02-12 5:54,대구수성경찰서
11685,남자,1,28,0.167,2020-02-12 5:55,포항남부경찰서
11686,남자,1,46,0.165,2020-02-12 5:59,일산동부경찰서
11687,남자,1,34,0.115,2020-02-12 6:07,서울광진경찰서
11688,남자,1,27,0.136,2020-02-12 6:09,부산남부경찰서
11689,남자,2,23,0.196,2020-02-12 6:14,천안동남경찰서
11690,남자,1,33,0.118,2020-02-12 6:17,대구서부경찰서
11691,남자,1,37,0.124,2020-02-12 6:36,서울영등포경찰서
11692,남자,1,18,0.08,2020-02-12 6:45,대구달서경찰서
11693,여자,1,28,0.105,2020-02-12 6:54,서울강남경찰서
11694,남자,1,55,0.137,2020-02-12 7:00,양주경찰서
11695,남자,1,46,0.061,2020-02-12 7:04,고양경찰서
11696,남자,1,40,0.113,2020-02-12 7:14,포천경찰서
11697,남자,1,38,0.129,2020-02-12 7:35,수원남부경찰서
11698,여자,1,57,0.125,2020-02-12 7:39,대전서부경찰서
11699,남자,1,25,0.126,2020-02-12 7:40,하남경찰서
11700,남자,1,37,0.105,2020-02-12 7:49,서울송파경찰서
11701,남자,1,31,0.113,2020-02-12 7:53,부천원미경찰서
11702,남자,1,55,0.225,2020-02-12 8:07,화성서부경찰서
11703,남자,1,51,0.042,2020-02-12 8:20,전주완산경찰서
11704,여자,1,41,0.15,2020-02-12 8:21,대전유성경찰서
11705,남자,1,52,0.151,2020-02-12 8:56,부산해운대경찰서
11706,남자,1,27,0.065,2020-02-12 8:57,대구수성경찰서
11707,남자,1,26,0.078,2020-02-12 9:03,대구수성경찰서
11708,남자,1,21,0.081,2020-02-12 9:32,의정부경찰서
11709,남자,1,30,0.121,2020-02-12 9:33,화성동탄경찰서
11710,남자,1,57,0.043,2020-02-12 9:42,파주경찰서
11711,남자,1,64,0.079,2020-02-12 10:38,평택경찰서
11712,남자,1,41,0.074,2020-02-12 11:23,부천원미경찰서
11713,남자,1,24,0.181,2020-02-12 11:31,울산남부경찰서
11714,남자,1,36,0.182,2020-02-12 12:21,서울도봉경찰서
11715,남자,1,49,0.036,2020-02-12 13:25,부산남부경찰서
11716,남자,1,56,0.137,2020-02-12 13:44,화성동탄경찰서
11717,남자,1,46,0.176,2020-02-12 14:41,경주경찰서
11718,남자,1,28,0.047,2020-02-12 14:44,홍천경찰서
11719,남자,1,64,0.185,2020-02-12 14:54,영주경찰서
11720,남자,1,49,0.081,2020-02-12 14:59,울산동부경찰서
11721,남자,1,46,0.188,2020-02-12 15:27,대구달서경찰서
11722,남자,1,67,0.106,2020-02-12 15:29,천안동남경찰서
11723,남자,1,71,0.159,2020-02-12 15:39,의정부경찰서
11724,남자,1,55,0.104,2020-02-12 15:49,강진경찰서
11725,남자,1,37,0.131,2020-02-12 16:47,인천논현경찰서
11726,남자,2,59,0.123,2020-02-12 17:13,여주경찰서
11727,남자,1,62,0.133,2020-02-12 18:06,화성서부경찰서
11728,남자,1,41,0.096,2020-02-12 18:10,광주북부경찰서
11729,남자,1,62,0.1,2020-02-12 18:18,가평경찰서
11730,남자,1,49,0.169,2020-02-12 18:24,서울노원경찰서
11731,남자,1,48,0.104,2020-02-12 18:28,광주경찰서
11732,남자,1,65,0.045,2020-02-12 18:34,부천소사경찰서
11733,남자,1,49,0.075,2020-02-12 18:35,밀양경찰서
11734,남자,1,45,0.103,2020-02-12 18:36,광주경찰서
11735,남자,1,50,0.088,2020-02-12 18:43,전주덕진경찰서
11736,남자,1,51,0.099,2020-02-12 18:52,홍성경찰서
11737,남자,1,66,0.085,2020-02-12 19:07,원주경찰서
11738,남자,1,39,0.129,2020-02-12 19:22,진도경찰서
11739,남자,1,46,0.105,2020-02-12 19:28,전주완산경찰서
11740,남자,1,79,0.056,2020-02-12 19:43,당진경찰서
11741,남자,1,56,측정거부,2020-02-12 19:45,아산경찰서
11742,남자,1,38,0.07,2020-02-12 19:48,서귀포경찰서
11743,남자,1,37,0.155,2020-02-12 19:51,광명경찰서
11744,남자,1,38,0.133,2020-02-12 20:01,강릉경찰서
11745,남자,1,33,0.121,2020-02-12 20:03,순천경찰서
11746,여자,1,50,0.095,2020-02-12 20:09,서울양천경찰서
11747,남자,1,55,0.14,2020-02-12 20:12,공주경찰서
11748,여자,1,39,0.137,2020-02-12 20:13,평택경찰서
11749,남자,1,32,0.07,2020-02-12 20:21,서울마포경찰서
11750,남자,1,63,0.072,2020-02-12 20:34,태안경찰서
11751,남자,1,54,0.097,2020-02-12 20:34,제주동부경찰서
11752,남자,1,41,0.114,2020-02-12 20:34,평택경찰서
11753,남자,1,40,0.117,2020-02-12 20:35,서울구로경찰서
11754,남자,1,61,0.141,2020-02-12 20:41,보령경찰서
11755,남자,1,48,0.141,2020-02-12 20:58,제주서부경찰서
11756,남자,1,62,0.197,2020-02-12 21:02,여주경찰서
11757,남자,1,56,0.109,2020-02-12 21:03,김천경찰서
11758,남자,2,63,0.203,2020-02-12 21:03,예천경찰서
11759,남자,1,68,0.065,2020-02-12 21:07,전주완산경찰서
11760,남자,1,52,0.13,2020-02-12 21:08,김해중부경찰서
11761,남자,1,40,0.108,2020-02-12 21:09,광명경찰서
11762,남자,1,61,0.172,2020-02-12 21:10,대전서부경찰서
11763,남자,1,32,0.131,2020-02-12 21:10,서울동대문경찰서
11764,남자,1,38,0.119,2020-02-12 21:20,문경경찰서
11765,남자,1,29,0.178,2020-02-12 21:22,수원남부경찰서
11766,남자,1,50,0.11,2020-02-12 21:22,함평경찰서
11767,남자,1,52,측정거부,2020-02-12 21:33,삼척경찰서
11768,남자,1,58,0.088,2020-02-12 21:34,거제경찰서
11769,남자,1,27,0.041,2020-02-12 21:36,양산경찰서
11770,남자,1,32,0.194,2020-02-12 21:36,서울동대문경찰서
11771,남자,1,32,0.182,2020-02-12 21:37,구리경찰서
11772,남자,1,79,0.062,2020-02-12 21:39,서천경찰서
11773,남자,1,56,측정거부,2020-02-12 21:40,청도경찰서
11774,남자,1,62,0.068,2020-02-12 21:42,포항북부경찰서
11775,남자,1,60,0.104,2020-02-12 21:50,청주청원경찰서
11776,남자,1,47,0.056,2020-02-12 21:51,거제경찰서
11777,남자,1,56,0.09,2020-02-12 21:53,의정부경찰서
11778,남자,1,61,0.037,2020-02-12 21:53,구리경찰서
11779,여자,1,35,측정거부,2020-02-12 21:54,천안서북경찰서
11780,남자,1,64,0.13,2020-02-12 21:55,밀양경찰서
11781,남자,1,42,0.04,2020-02-12 21:57,인천미추홀경찰서
11782,남자,1,34,0.091,2020-02-12 22:06,대구달서경찰서
11783,남자,1,24,0.107,2020-02-12 22:11,의정부경찰서
11784,남자,1,37,0.145,2020-02-12 22:11,구미경찰서
11785,남자,1,64,0.068,2020-02-12 22:12,서울양천경찰서
11786,남자,1,54,0.078,2020-02-12 22:13,부산사하경찰서
11787,남자,1,50,0.121,2020-02-12 22:18,일산동부경찰서
11788,남자,1,33,0.093,2020-02-12 22:19,인천계양경찰서
11789,남자,1,30,0.077,2020-02-12 22:19,수원중부경찰서
11790,남자,1,54,0.118,2020-02-12 22:20,영월경찰서
11791,남자,1,31,0.226,2020-02-12 22:20,전주완산경찰서
11792,남자,1,39,0.225,2020-02-12 22:21,광주북부경찰서
11793,남자,1,55,0.107,2020-02-12 22:22,광주경찰서
11794,남자,1,47,0.105,2020-02-12 22:24,고양경찰서
11795,남자,1,44,0.198,2020-02-12 22:25,칠곡경찰서
11796,여자,1,42,0.168,2020-02-12 22:27,안동경찰서
11797,남자,2,58,0.181,2020-02-12 22:38,하동경찰서
11798,남자,1,57,측정거부,2020-02-12 22:38,아산경찰서
11799,남자,1,33,0.111,2020-02-12 22:38,충주경찰서
11800,남자,1,33,0.135,2020-02-12 22:41,순천경찰서
11801,남자,1,39,0.07,2020-02-12 22:43,통영경찰서
11802,남자,1,62,0.083,2020-02-12 22:46,경산경찰서
11803,남자,1,34,0.121,2020-02-12 22:47,칠곡경찰서
11804,남자,1,64,0.129,2020-02-12 22:50,서천경찰서
11805,남자,1,30,0.096,2020-02-12 22:53,천안서북경찰서
11806,남자,1,42,0.198,2020-02-12 22:58,서울방배경찰서
11807,남자,1,45,0.227,2020-02-12 23:00,용인동부경찰서
11808,남자,1,52,0.198,2020-02-12 23:07,파주경찰서
11809,남자,1,64,0.185,2020-02-12 23:08,서울강북경찰서
11810,여자,1,55,0.121,2020-02-12 23:09,영덕경찰서
11811,여자,1,45,0.047,2020-02-12 23:12,대전둔산경찰서
11812,남자,1,41,0.106,2020-02-12 23:13,일산동부경찰서
11813,남자,1,44,0.061,2020-02-12 23:15,담양경찰서
11814,남자,1,27,측정거부,2020-02-12 23:16,서울영등포경찰서
11815,남자,1,58,0.189,2020-02-12 23:19,거제경찰서
11816,여자,1,65,0.125,2020-02-12 23:20,공주경찰서
11817,남자,1,44,0.111,2020-02-12 23:21,수원서부경찰서
11818,남자,1,57,0.073,2020-02-12 23:25,경주경찰서
11819,남자,1,51,0.111,2020-02-12 23:26,의정부경찰서
11820,남자,1,61,0.066,2020-02-12 23:27,상주경찰서
11821,남자,1,52,0.117,2020-02-12 23:28,안산단원경찰서
11822,남자,1,40,0.095,2020-02-12 23:32,강릉경찰서
11823,남자,1,48,0.035,2020-02-12 23:32,서울종로경찰서
11824,남자,1,58,0.121,2020-02-12 23:32,안양동안경찰서
11825,남자,1,28,0.161,2020-02-12 23:33,김포경찰서
11826,남자,1,43,0.096,2020-02-12 23:34,서울강남경찰서
11827,남자,1,37,0.133,2020-02-12 23:34,여주경찰서
11828,남자,1,51,0.044,2020-02-12 23:34,인천미추홀경찰서
11829,여자,1,43,0.186,2020-02-12 23:38,전주완산경찰서
11830,남자,1,55,0.112,2020-02-12 23:40,전주덕진경찰서
11831,남자,1,25,0.152,2020-02-12 23:41,인천중부경찰서
11832,남자,1,40,0.128,2020-02-12 23:41,제주서부경찰서
11833,남자,1,42,0.145,2020-02-12 23:41,평택경찰서
11834,남자,1,37,0.11,2020-02-12 23:44,인천미추홀경찰서
11835,남자,1,58,0.075,2020-02-12 23:45,용인동부경찰서
11836,남자,2,66,0.11,2020-02-12 23:52,여주경찰서
11837,남자,1,37,0.162,2020-02-12 23:55,서울마포경찰서
11838,남자,1,51,0.156,2020-02-12 23:56,대구수성경찰서
11839,남자,1,42,0.154,2020-02-12 23:57,울산동부경찰서
11840,남자,1,30,0.129,2020-02-13 0:02,천안동남경찰서
11841,남자,1,37,0.072,2020-02-13 0:07,분당경찰서
11842,여자,1,42,0.109,2020-02-13 0:10,서울수서경찰서
11843,남자,1,45,0.101,2020-02-13 0:10,인천서부경찰서
11844,남자,1,49,0.094,2020-02-13 0:11,울산동부경찰서
11845,남자,1,53,0.133,2020-02-13 0:12,강릉경찰서
11846,남자,1,40,0.055,2020-02-13 0:13,김해서부경찰서
11847,남자,1,58,0.136,2020-02-13 0:15,영덕경찰서
11848,여자,1,22,0.076,2020-02-13 0:25,무주경찰서
11849,남자,1,46,0.1,2020-02-13 0:25,성남수정경찰서
11850,여자,1,44,0.079,2020-02-13 0:26,구미경찰서
11851,여자,1,32,0.201,2020-02-13 0:26,익산경찰서
11852,남자,1,54,0.094,2020-02-13 0:26,김포경찰서
11853,남자,1,22,0.11,2020-02-13 0:27,거제경찰서
11854,남자,1,36,0.051,2020-02-13 0:30,천안동남경찰서
11855,남자,1,52,0.09,2020-02-13 0:31,안성경찰서
11856,남자,1,27,0.2,2020-02-13 0:32,광주서부경찰서
